order_id,order_date,customer_id,channel,order_net_revenue,items_count,units
43757,2023-12-27,5559,Paid Search,271.78,1,2
8200,2025-09-21,5559,Paid Social,201.47,1,1
8201,2025-11-18,5559,Paid Social,29.9,1,2
30296,2024-07-17,5560,Email,296.92,3,2
34167,2024-11-28,5560,Organic,111.63,2,2
31992,2024-12-21,5560,Organic,218.04,2,2
8202,2025-06-27,5560,Paid Search,100.4,1,1
8203,2025-11-20,5560,Paid Social,79.3,1,2
8204,2025-07-30,5561,Organic,347.3,3,4
8205,2025-11-29,5562,Paid Social,15.41,1,1
8206,2025-09-04,5563,Paid Search,78.73,1,2
44967,2023-09-19,5564,Paid Social,182.6,3,4
47649,2023-12-01,5564,Paid Social,86.51,2,3
8207,2025-11-27,5564,Affiliate,160.39,3,4
43821,2023-03-19,5565,Paid Search,77.23,1,3
42415,2023-10-11,5565,Organic,420.69,2,2
8208,2025-12-26,5565,Email,175.38,2,3
8209,2025-04-20,5566,Paid Search,18.47,1,1
8210,2025-11-04,5566,Paid Social,101.58,1,2
8211,2025-11-15,5567,Paid Social,78.18,1,2
8212,2025-12-04,5567,Affiliate,188.02,3,4
32692,2024-05-13,5568,Paid Search,91.17,1,2
8213,2025-10-06,5568,Organic,52.38,2,2
43362,2023-01-06,5569,Organic,225.62,3,2
37222,2023-10-17,5569,Affiliate,259.96,1,2
42882,2023-12-01,5569,Paid Social,371.97,1,4
37612,2023-12-09,5569,Paid Social,295.59,2,4
47142,2023-12-23,5569,Email,16.01,1,1
25668,2024-02-25,5569,Organic,209.99,3,3
23676,2024-09-06,5569,Paid Social,28.93,3,3
29893,2024-12-13,5569,Email,598.91,2,4
8214,2025-08-21,5569,Organic,141.69,2,2
31816,2024-10-20,5570,Paid Social,81.65,3,4
8215,2025-11-25,5570,Paid Search,174.49,3,4
8216,2025-12-02,5570,Paid Search,101.39,1,1
31412,2024-05-19,5571,Paid Social,79.12,1,2
8217,2025-06-08,5571,Affiliate,215.83,2,2
8218,2025-11-09,5572,Paid Social,164.0,3,3
37491,2023-01-15,5573,Organic,131.22,1,4
21124,2024-01-20,5573,Paid Search,130.83,3,1
35556,2024-08-26,5573,Paid Search,172.71,1,3
8219,2025-09-06,5573,Paid Search,100.31,1,2
47237,2023-09-18,5574,Affiliate,213.59,3,3
39496,2023-10-28,5574,Paid Search,100.56,2,3
27650,2024-10-07,5574,Paid Social,235.05,1,3
33688,2024-12-12,5574,Paid Social,28.14,1,2
33338,2024-12-14,5574,Paid Search,98.87,3,2
30932,2024-12-22,5574,Organic,283.55,2,3
23917,2024-12-24,5574,Email,196.5,2,1
8220,2025-11-11,5574,Paid Social,203.77,3,3
36650,2024-02-10,5575,Paid Search,27.05,1,2
29632,2024-11-09,5575,Paid Search,102.33,1,3
8221,2025-08-09,5575,Organic,118.91,2,2
8222,2025-09-13,5575,Paid Search,131.32,3,3
8223,2025-01-16,5576,Paid Social,129.68,2,2
36064,2024-01-11,5577,Email,96.23,1,2
22386,2024-10-23,5577,Paid Search,561.12,3,2
8224,2025-02-23,5577,Paid Search,88.29,2,2
25183,2024-08-30,5578,Organic,261.9,3,1
8225,2025-07-27,5578,Paid Social,179.26,3,3
8226,2025-09-04,5578,Affiliate,180.86,3,4
8227,2025-12-05,5578,Paid Social,172.9,2,3
8228,2025-05-07,5579,Email,95.56,1,2
8229,2025-04-10,5580,Paid Search,27.28,1,2
8230,2025-11-27,5581,Email,179.39,1,1
8231,2025-12-11,5582,Paid Social,29.87,1,2
32005,2024-06-15,5583,Paid Social,83.77,3,3
27002,2024-10-26,5583,Email,13.26,3,4
8232,2025-07-05,5583,Paid Social,312.4,3,4
8233,2025-03-12,5584,Paid Social,117.38,3,3
23991,2024-11-30,5585,Email,38.52,2,2
8234,2025-11-20,5585,Paid Social,27.29,1,1
8235,2025-12-04,5585,Email,87.09,2,3
8236,2025-12-17,5585,Email,251.16,2,3
8237,2025-09-26,5586,Paid Search,153.11,1,1
8238,2025-11-16,5586,Paid Social,121.45,2,3
8239,2025-10-02,5587,Paid Search,372.79,3,4
42342,2023-01-03,5588,Affiliate,204.61,3,3
35293,2024-07-05,5588,Paid Social,61.34,3,1
8240,2025-06-21,5588,Paid Search,93.63,2,2
8241,2025-12-15,5589,Paid Search,391.57,3,4
32480,2024-07-12,5590,Paid Social,131.5,2,2
8242,2025-07-14,5590,Paid Social,264.71,2,3
8243,2025-03-04,5591,Organic,198.2,3,3
38750,2023-09-01,5592,Email,164.94,3,3
48843,2023-11-09,5592,Organic,179.93,1,3
42908,2023-12-14,5592,Paid Search,229.54,3,3
8244,2025-12-08,5592,Affiliate,178.49,1,2
8245,2025-12-10,5592,Paid Social,94.94,1,2
8246,2025-12-28,5592,Paid Search,105.08,1,1
8247,2025-12-17,5593,Organic,85.71,1,1
45152,2023-08-16,5594,Organic,255.57,1,2
8248,2025-11-20,5594,Paid Search,224.34,3,3
8249,2025-12-26,5594,Paid Social,281.56,2,2
33858,2024-07-04,5595,Paid Search,80.35,3,2
8250,2025-08-13,5595,Paid Social,172.03,2,2
8251,2025-12-09,5595,Paid Search,25.83,1,1
21726,2024-05-24,5596,Paid Social,95.39,2,3
28077,2024-12-10,5596,Paid Search,17.81,3,2
23057,2024-12-22,5596,Paid Search,55.44,2,2
8252,2025-10-27,5596,Paid Search,142.98,2,3
8253,2025-11-13,5596,Paid Social,194.14,3,4
8254,2025-08-29,5597,Paid Search,195.42,3,4
8255,2025-03-22,5598,Organic,280.31,3,3
8256,2025-07-30,5599,Paid Social,269.63,3,3
8257,2025-02-06,5600,Organic,215.41,3,4
8258,2025-12-20,5600,Organic,128.8,2,2
8259,2025-03-23,5601,Paid Search,392.02,3,4
8260,2025-10-12,5601,Paid Social,33.03,1,1
8261,2025-11-17,5601,Affiliate,231.88,3,4
8262,2025-03-16,5602,Paid Social,52.46,1,1
32594,2024-11-06,5603,Paid Search,92.62,2,2
8263,2025-10-20,5603,Paid Search,152.14,3,3
8264,2025-04-02,5604,Organic,184.75,1,1
8265,2025-06-02,5605,Paid Social,122.62,1,1
29423,2024-12-04,5606,Paid Social,37.98,1,2
20317,2024-12-27,5606,Paid Social,62.22,1,2
8266,2025-07-19,5606,Paid Social,70.94,1,1
8267,2025-12-16,5606,Paid Search,229.12,3,4
30579,2024-09-05,5607,Paid Social,27.0,1,2
8268,2025-09-16,5607,Paid Search,282.51,2,2
41033,2023-04-18,5608,Paid Search,123.3,2,3
8269,2025-03-10,5608,Organic,208.95,2,3
8270,2025-11-08,5608,Paid Social,299.83,2,2
20384,2024-07-21,5609,Paid Social,91.22,1,4
35607,2024-11-14,5609,Paid Social,118.32,2,2
8271,2025-07-21,5609,Paid Social,74.67,1,1
8272,2025-07-27,5609,Affiliate,29.25,1,1
8273,2025-08-22,5609,Paid Search,237.24,3,4
39255,2023-04-14,5610,Paid Social,103.66,1,4
30665,2024-03-22,5610,Paid Social,92.98,1,3
29659,2024-03-23,5610,Paid Social,92.25,2,2
8274,2025-09-28,5610,Organic,55.41,1,2
8275,2025-10-03,5610,Email,54.51,3,4
31605,2024-03-17,5611,Affiliate,72.34,3,2
32691,2024-11-22,5611,Paid Search,109.37,3,3
31787,2024-12-14,5611,Paid Search,30.72,2,2
35179,2024-12-18,5611,Paid Search,405.99,2,2
21795,2024-12-28,5611,Email,116.05,1,1
8276,2025-10-21,5611,Paid Social,417.2,3,3
8277,2025-11-22,5611,Organic,93.68,3,4
31960,2024-11-15,5612,Email,181.55,1,3
8278,2025-11-19,5612,Paid Social,300.03,3,4
8279,2025-11-26,5612,Paid Social,84.72,1,1
8280,2025-09-01,5613,Affiliate,279.81,3,3
27414,2024-12-27,5614,Email,86.3,1,4
8281,2025-07-04,5614,Paid Social,126.25,3,4
8282,2025-10-21,5615,Paid Social,100.79,1,1
8283,2025-12-22,5615,Organic,28.52,1,1
8284,2025-12-28,5615,Organic,38.43,1,2
36442,2024-12-20,5616,Organic,196.87,2,1
8285,2025-09-17,5616,Paid Social,82.74,1,1
21457,2024-05-22,5617,Paid Search,181.12,3,2
26576,2024-09-09,5617,Paid Search,63.81,2,2
21580,2024-11-18,5617,Paid Social,238.75,3,3
20166,2024-11-23,5617,Paid Social,99.09,1,3
8286,2025-12-24,5617,Organic,317.18,3,3
8287,2025-12-28,5617,Organic,264.55,2,2
25702,2024-01-16,5618,Paid Search,204.93,1,2
28421,2024-07-26,5618,Paid Search,212.01,2,3
25897,2024-10-10,5618,Organic,8.31,2,4
8288,2025-02-28,5618,Paid Social,371.99,2,3
8289,2025-09-27,5618,Paid Social,141.26,2,3
8290,2025-08-17,5619,Paid Search,259.78,2,2
26610,2024-05-25,5620,Paid Social,124.6,1,3
26441,2024-09-02,5620,Paid Social,94.24,2,1
29557,2024-11-26,5620,Affiliate,122.12,2,2
8291,2025-06-25,5620,Organic,196.36,1,1
41192,2023-09-05,5621,Organic,138.72,1,3
42944,2023-12-19,5621,Email,237.22,3,2
20373,2024-09-26,5621,Email,116.07,3,1
32337,2024-12-21,5621,Email,84.94,1,3
8292,2025-09-14,5621,Affiliate,118.53,2,3
8293,2025-09-15,5621,Paid Search,219.63,3,4
8294,2025-03-03,5622,Paid Search,62.81,1,1
24231,2024-03-21,5623,Paid Search,337.95,2,1
28776,2024-09-26,5623,Paid Search,13.54,3,4
8295,2025-12-22,5623,Affiliate,13.62,1,2
35770,2024-03-04,5624,Affiliate,109.74,1,3
28128,2024-08-16,5624,Organic,11.21,2,2
34258,2024-10-04,5624,Paid Social,164.92,1,3
8296,2025-11-27,5624,Paid Social,140.05,3,4
8297,2025-12-21,5624,Organic,539.64,3,4
24954,2024-11-24,5625,Affiliate,88.95,2,4
24636,2024-12-02,5625,Paid Search,176.82,1,3
8298,2025-11-28,5625,Paid Social,12.75,1,2
8299,2025-11-28,5625,Paid Social,90.75,1,1
8300,2025-09-30,5626,Paid Social,103.94,1,2
8301,2025-12-07,5626,Organic,293.86,3,4
41171,2023-06-01,5627,Organic,193.55,3,3
8302,2025-07-01,5627,Paid Social,173.97,2,2
8303,2025-12-26,5628,Paid Social,60.86,1,2
41531,2023-01-14,5629,Paid Social,200.48,2,3
48136,2023-09-09,5629,Paid Social,30.32,1,1
46334,2023-10-24,5629,Paid Social,48.92,3,2
40845,2023-12-23,5629,Organic,404.54,1,2
49402,2023-12-25,5629,Affiliate,87.02,1,3
37004,2023-12-27,5629,Affiliate,278.26,2,1
31345,2024-01-08,5629,Paid Social,25.95,2,2
8304,2025-08-27,5629,Paid Social,248.34,3,3
8305,2025-12-31,5630,Affiliate,333.76,1,2
20053,2024-11-01,5631,Organic,56.43,1,2
35010,2024-12-14,5631,Affiliate,173.48,2,2
24930,2024-12-28,5631,Organic,116.04,2,4
8306,2025-10-21,5631,Email,62.15,1,2
8307,2025-11-04,5631,Paid Search,109.84,2,2
44901,2023-11-28,5632,Paid Social,93.15,2,4
8308,2025-10-18,5632,Paid Social,28.24,1,1
44143,2023-04-23,5633,Organic,107.65,2,3
38286,2023-09-24,5633,Paid Search,104.76,3,4
44007,2023-09-26,5633,Paid Social,82.92,1,3
38604,2023-10-07,5633,Organic,91.84,3,1
46460,2023-12-12,5633,Paid Social,89.38,3,2
43938,2023-12-19,5633,Paid Search,52.79,1,2
8309,2025-08-20,5633,Paid Search,459.79,2,3
8310,2025-10-12,5633,Affiliate,161.01,3,3
8311,2025-10-28,5633,Paid Search,14.81,1,2
29111,2024-01-31,5634,Paid Social,43.02,3,2
25695,2024-09-23,5634,Paid Search,169.28,2,2
8312,2025-02-20,5634,Organic,78.7,3,3
8313,2025-06-19,5635,Organic,589.29,3,3
32068,2024-02-06,5636,Organic,156.79,1,3
33441,2024-12-09,5636,Paid Search,381.57,1,2
8314,2025-01-17,5636,Organic,16.73,1,1
8315,2025-03-08,5637,Organic,85.94,1,2
47763,2023-12-30,5638,Paid Social,95.27,2,2
8316,2025-05-06,5638,Paid Search,29.94,1,1
36255,2024-05-13,5639,Organic,205.46,1,3
8317,2025-06-18,5639,Paid Social,33.03,1,2
8318,2025-12-07,5639,Paid Search,27.94,1,2
8319,2025-05-09,5640,Paid Search,407.69,3,3
8320,2025-10-14,5641,Paid Search,35.86,1,2
8321,2025-11-07,5641,Email,29.4,1,1
8322,2025-12-24,5641,Paid Search,126.04,2,3
8323,2025-12-14,5642,Paid Search,71.97,3,3
8324,2025-02-20,5643,Paid Search,21.23,1,1
8325,2025-05-01,5644,Paid Search,202.42,3,4
8326,2025-12-24,5645,Paid Search,56.74,1,1
8327,2025-09-16,5646,Organic,136.88,2,3
8328,2025-05-19,5647,Organic,187.2,3,3
8329,2025-12-17,5647,Organic,134.54,3,4
8330,2025-07-21,5648,Email,93.25,1,1
49416,2023-07-06,5649,Email,136.82,3,2
40322,2023-10-16,5649,Paid Search,89.1,2,2
48399,2023-12-09,5649,Organic,78.25,1,1
36318,2024-12-12,5649,Organic,165.36,2,2
8331,2025-04-04,5649,Paid Search,77.46,2,2
8332,2025-11-11,5649,Organic,68.32,1,2
8333,2025-01-15,5650,Organic,92.94,1,1
8334,2025-07-20,5651,Organic,402.67,3,3
8335,2025-04-26,5652,Paid Social,59.94,1,1
46462,2023-01-20,5653,Paid Search,137.34,3,2
37243,2023-10-24,5653,Organic,140.74,2,2
41356,2023-11-15,5653,Paid Search,28.24,2,4
47759,2023-12-14,5653,Email,213.69,2,2
21007,2024-02-08,5653,Organic,88.79,2,2
8336,2025-06-05,5653,Paid Social,87.36,1,1
8337,2025-12-19,5653,Paid Social,81.09,1,1
25623,2024-05-12,5654,Organic,42.57,3,3
20535,2024-11-07,5654,Paid Search,84.27,3,3
29992,2024-12-09,5654,Organic,177.14,2,1
8338,2025-06-10,5654,Paid Social,15.45,1,2
8339,2025-09-17,5654,Organic,207.91,3,3
8340,2025-12-08,5654,Paid Search,17.33,1,1
49991,2023-01-25,5655,Paid Social,81.8,1,2
39935,2023-12-16,5655,Organic,119.31,3,4
48962,2023-12-23,5655,Paid Social,181.97,2,3
42290,2023-12-28,5655,Paid Search,82.4,2,1
20090,2024-02-26,5655,Organic,106.76,3,4
8341,2025-11-04,5655,Email,257.8,3,3
8342,2025-12-24,5655,Affiliate,316.21,3,4
41410,2023-01-21,5656,Paid Search,80.48,2,3
46015,2023-12-17,5656,Paid Social,66.26,1,3
27038,2024-08-26,5656,Paid Social,14.56,1,2
8343,2025-11-09,5656,Paid Social,25.02,2,2
8344,2025-06-24,5657,Affiliate,124.98,2,3
41802,2023-01-04,5658,Organic,230.07,3,4
48564,2023-08-21,5658,Paid Search,121.01,1,2
49928,2023-09-12,5658,Paid Search,106.73,2,3
37657,2023-11-28,5658,Paid Search,258.5,3,2
40543,2023-11-28,5658,Email,262.1,3,3
38981,2023-12-20,5658,Email,116.03,3,3
44532,2023-12-26,5658,Paid Social,257.44,3,3
39709,2023-12-28,5658,Organic,217.75,3,4
43262,2023-12-28,5658,Paid Search,278.23,1,2
8345,2025-10-12,5658,Paid Social,60.84,2,3
8346,2025-06-26,5659,Paid Search,58.97,1,2
8347,2025-10-11,5659,Affiliate,212.35,3,3
22437,2024-05-15,5660,Organic,120.78,1,4
33186,2024-11-13,5660,Email,82.56,2,1
24337,2024-11-23,5660,Paid Search,122.51,2,1
8348,2025-04-06,5660,Paid Social,263.28,3,3
8349,2025-12-18,5660,Paid Search,121.09,2,3
21332,2024-02-07,5661,Organic,107.77,1,2
22291,2024-10-24,5661,Paid Search,139.64,3,2
30948,2024-11-07,5661,Paid Search,395.25,2,4
31919,2024-11-19,5661,Paid Social,284.62,3,3
8350,2025-02-23,5661,Paid Search,37.24,2,3
8351,2025-02-03,5662,Organic,28.4,1,1
8352,2025-05-21,5663,Paid Search,35.12,2,2
8353,2025-09-05,5663,Organic,30.22,1,1
45927,2023-07-19,5664,Organic,195.58,1,4
41188,2023-11-25,5664,Email,324.45,2,2
31131,2024-12-25,5664,Paid Search,172.76,3,3
8354,2025-04-05,5664,Email,639.22,3,4
8355,2025-07-16,5664,Affiliate,174.66,3,4
8356,2025-11-17,5664,Affiliate,142.43,2,2
8357,2025-10-12,5665,Paid Search,90.85,1,2
8358,2025-12-23,5665,Paid Social,112.15,3,3
27017,2024-10-09,5666,Organic,261.38,2,2
8359,2025-09-27,5666,Email,134.61,3,3
8360,2025-09-28,5666,Paid Search,146.74,3,3
8361,2025-10-19,5666,Affiliate,488.86,3,4
20486,2024-08-18,5667,Paid Social,106.7,2,1
27187,2024-12-19,5667,Paid Social,103.97,1,4
8362,2025-07-27,5667,Organic,188.28,3,4
8363,2025-08-03,5667,Affiliate,87.38,1,1
29806,2024-01-11,5668,Paid Social,30.52,3,2
8364,2025-10-17,5668,Paid Social,87.45,1,2
8365,2025-12-25,5668,Paid Search,161.56,3,4
8366,2025-05-18,5669,Affiliate,298.43,3,4
8367,2025-09-01,5670,Paid Search,466.3,2,3
29617,2024-12-21,5671,Paid Social,86.41,1,3
8368,2025-12-13,5671,Affiliate,119.0,3,4
8369,2025-12-22,5671,Paid Search,389.39,3,4
8370,2025-12-24,5671,Paid Social,227.52,3,3
37835,2023-02-01,5672,Paid Search,16.68,3,2
36950,2024-02-06,5672,Paid Search,187.73,3,3
28589,2024-02-27,5672,Paid Search,14.82,2,1
25860,2024-08-01,5672,Paid Search,104.31,1,2
31418,2024-08-05,5672,Affiliate,348.39,3,1
33307,2024-10-02,5672,Organic,13.49,1,2
8371,2025-11-05,5672,Organic,57.85,2,3
8372,2025-12-01,5673,Affiliate,447.66,3,4
8373,2025-12-16,5673,Paid Social,48.64,2,2
8374,2025-11-08,5674,Organic,191.27,3,3
8375,2025-12-05,5674,Paid Social,81.12,3,4
8376,2025-12-17,5674,Paid Search,77.13,2,3
8377,2025-12-16,5675,Organic,115.41,2,2
8378,2025-03-03,5676,Organic,193.61,2,3
46519,2023-01-16,5677,Paid Search,218.47,3,2
39421,2023-10-16,5677,Paid Search,177.79,3,1
8379,2025-11-14,5677,Email,79.38,1,1
8380,2025-12-11,5677,Paid Search,168.75,1,1
42506,2023-08-26,5678,Paid Search,112.3,3,3
28503,2024-09-17,5678,Paid Social,182.08,1,2
22850,2024-11-14,5678,Email,161.99,2,2
8381,2025-05-19,5678,Paid Search,354.95,2,3
34145,2024-01-18,5679,Paid Search,305.28,2,4
21414,2024-07-11,5679,Paid Social,29.18,1,3
33542,2024-12-17,5679,Paid Search,175.02,1,2
34583,2024-12-20,5679,Organic,346.3,3,3
30341,2024-12-27,5679,Paid Search,149.78,3,4
8382,2025-08-13,5679,Organic,91.17,1,1
8383,2025-02-11,5680,Paid Social,218.44,2,3
28425,2024-12-31,5681,Paid Search,41.93,1,3
8384,2025-11-01,5681,Organic,96.55,1,2
8385,2025-06-01,5682,Paid Search,159.96,3,3
8386,2025-10-04,5682,Email,226.01,2,3
46261,2023-11-13,5683,Organic,105.98,1,4
26069,2024-10-04,5683,Organic,106.36,1,2
24814,2024-10-14,5683,Email,13.09,2,3
8387,2025-03-21,5683,Paid Social,89.33,1,1
8388,2025-08-03,5683,Organic,221.71,1,1
8389,2025-10-02,5683,Paid Search,188.25,3,4
21633,2024-03-31,5684,Organic,181.95,1,1
8390,2025-09-27,5684,Paid Search,37.45,3,4
8391,2025-11-05,5684,Paid Social,192.86,2,3
23155,2024-05-15,5685,Paid Search,119.15,3,3
20438,2024-10-13,5685,Paid Search,371.71,3,1
8392,2025-06-14,5685,Paid Social,92.63,1,2
8393,2025-10-27,5685,Paid Social,79.53,2,2
31463,2024-11-15,5686,Email,197.48,1,2
8394,2025-11-24,5686,Paid Search,305.64,3,3
8395,2025-01-03,5687,Paid Social,155.03,3,4
8396,2025-10-26,5687,Paid Social,198.11,2,3
8397,2025-12-17,5688,Paid Search,52.39,2,2
8398,2025-12-30,5688,Paid Social,117.31,2,2
8399,2025-09-19,5689,Paid Social,172.06,2,2
8400,2025-12-25,5690,Paid Search,256.64,3,3
8401,2025-09-17,5691,Paid Search,67.92,3,4
8402,2025-11-14,5691,Paid Social,60.09,3,4
8403,2025-07-27,5692,Paid Search,90.6,1,1
48611,2023-04-23,5693,Affiliate,219.91,1,3
39278,2023-09-11,5693,Organic,240.87,2,2
41486,2023-12-14,5693,Paid Social,403.34,2,4
35707,2024-11-13,5693,Paid Social,56.53,2,1
8404,2025-08-13,5693,Organic,88.89,1,1
8405,2025-11-08,5693,Organic,481.88,3,4
8406,2025-12-13,5694,Paid Search,285.76,2,2
8407,2025-12-29,5694,Paid Social,230.86,3,4
8408,2025-03-14,5695,Paid Search,43.51,2,2
8409,2025-11-23,5696,Affiliate,311.91,3,3
8410,2025-12-15,5696,Paid Social,92.26,1,2
27196,2024-01-07,5697,Organic,52.93,1,2
26595,2024-09-07,5697,Email,123.56,2,4
8411,2025-09-05,5697,Paid Social,14.74,1,2
8412,2025-10-24,5698,Email,95.73,2,2
8413,2025-12-04,5698,Paid Search,103.4,2,2
8414,2025-03-10,5699,Paid Search,168.53,1,1
8415,2025-06-11,5700,Email,134.13,2,2
36128,2024-10-16,5701,Paid Search,285.71,3,2
8416,2025-10-27,5701,Paid Social,131.39,3,4
8417,2025-11-20,5701,Paid Search,94.31,1,1
8418,2025-11-18,5702,Paid Search,170.89,1,1
8419,2025-12-01,5702,Email,129.72,3,3
8420,2025-03-04,5703,Paid Search,85.55,1,1
49200,2023-06-20,5704,Organic,65.15,3,2
38391,2023-09-14,5704,Email,185.29,2,3
8421,2025-09-18,5704,Paid Social,80.74,2,2
8422,2025-01-23,5705,Paid Search,104.09,1,2
8423,2025-12-11,5705,Paid Social,123.9,2,3
40776,2023-03-25,5706,Paid Social,99.96,1,4
37539,2023-09-26,5706,Paid Search,217.63,2,1
43456,2023-12-09,5706,Paid Social,207.53,3,2
29887,2024-09-18,5706,Paid Search,563.63,3,2
21168,2024-10-10,5706,Paid Search,306.23,2,2
8424,2025-02-03,5706,Paid Search,291.58,3,3
8425,2025-07-26,5706,Paid Search,213.11,2,3
8426,2025-11-03,5706,Paid Social,39.62,1,2
29853,2024-03-14,5707,Paid Search,187.37,1,3
8427,2025-02-27,5707,Paid Social,41.35,2,2
8428,2025-11-26,5707,Paid Search,318.69,3,3
46031,2023-06-06,5708,Paid Social,19.91,1,3
40379,2023-08-25,5708,Affiliate,28.23,1,3
32119,2024-06-14,5708,Organic,112.56,2,1
8429,2025-10-11,5708,Paid Search,118.18,3,4
8430,2025-02-27,5709,Organic,126.16,3,3
8431,2025-07-07,5710,Paid Social,187.02,3,4
37414,2023-11-18,5711,Organic,169.59,3,2
43110,2023-12-26,5711,Paid Social,16.77,2,2
23322,2024-07-05,5711,Organic,441.41,2,1
8432,2025-06-07,5711,Organic,234.56,3,3
29640,2024-09-18,5712,Organic,196.14,2,2
8433,2025-05-09,5712,Paid Search,39.48,2,2
37206,2023-01-31,5713,Email,258.5,3,1
37605,2023-08-13,5713,Paid Social,13.71,1,1
41047,2023-10-24,5713,Paid Social,103.12,3,4
23977,2024-01-17,5713,Paid Search,105.81,1,3
8434,2025-04-05,5713,Organic,181.77,2,3
41843,2023-11-04,5714,Paid Search,174.85,3,4
8435,2025-10-02,5714,Paid Social,188.26,3,3
8436,2025-09-20,5715,Paid Search,83.49,1,2
32538,2024-01-08,5716,Organic,26.59,1,4
28372,2024-09-01,5716,Organic,8.9,2,2
26549,2024-11-27,5716,Paid Social,18.57,1,2
8437,2025-01-19,5716,Paid Social,23.5,2,2
21822,2024-02-28,5717,Paid Search,129.51,3,1
8438,2025-04-16,5717,Paid Search,140.78,3,3
34138,2024-06-04,5718,Paid Social,112.22,3,2
25655,2024-12-05,5718,Organic,137.84,2,4
8439,2025-07-11,5718,Paid Search,373.42,1,1
8440,2025-03-05,5719,Paid Social,529.11,2,3
8441,2025-10-03,5719,Paid Social,28.43,1,2
8442,2025-11-10,5719,Email,153.98,3,3
40865,2023-05-24,5720,Organic,24.33,1,2
31705,2024-04-12,5720,Paid Search,10.29,3,4
8443,2025-12-09,5720,Paid Search,89.23,1,2
8444,2025-12-17,5720,Paid Search,261.59,2,3
8445,2025-11-30,5721,Paid Search,92.51,1,1
8446,2025-12-15,5721,Email,264.02,3,4
8447,2025-09-23,5722,Email,101.27,2,2
8448,2025-12-11,5722,Affiliate,60.19,2,3
23840,2024-03-07,5723,Affiliate,92.58,3,4
8449,2025-02-22,5723,Email,375.28,2,3
39380,2023-02-11,5724,Organic,63.83,2,3
23423,2024-01-21,5724,Paid Social,15.97,1,1
20789,2024-02-02,5724,Paid Social,141.78,3,4
8450,2025-09-09,5724,Email,198.3,3,4
45576,2023-06-19,5725,Paid Search,94.11,3,2
45693,2023-12-24,5725,Affiliate,132.57,1,3
8451,2025-12-05,5725,Affiliate,175.49,2,3
8452,2025-12-25,5725,Paid Social,195.81,2,2
8453,2025-11-07,5726,Organic,40.65,3,3
8454,2025-12-19,5726,Paid Search,123.44,3,3
8455,2025-07-08,5727,Email,181.38,1,1
21943,2024-03-11,5728,Organic,173.22,3,2
32121,2024-09-10,5728,Paid Social,193.67,3,3
31384,2024-09-17,5728,Paid Search,180.09,1,3
23804,2024-12-06,5728,Organic,27.8,3,2
8456,2025-11-10,5728,Paid Search,29.36,1,2
41967,2023-12-25,5729,Organic,127.17,2,3
30834,2024-12-26,5729,Email,207.03,3,3
8457,2025-09-11,5729,Organic,18.4,1,1
8458,2025-12-15,5729,Paid Social,187.04,2,3
8459,2025-07-18,5730,Organic,58.67,3,4
8460,2025-10-17,5730,Email,82.47,1,1
32993,2024-10-26,5731,Email,309.06,2,3
8461,2025-05-17,5731,Paid Social,89.77,1,1
8462,2025-10-12,5731,Affiliate,54.57,2,3
8463,2025-11-12,5731,Paid Social,497.84,3,3
44372,2023-01-04,5732,Affiliate,21.77,2,1
41739,2023-07-15,5732,Email,45.32,1,3
46866,2023-11-11,5732,Organic,363.98,3,2
24776,2024-02-05,5732,Affiliate,256.8,1,3
8464,2025-04-21,5732,Paid Social,92.97,1,2
8465,2025-09-15,5732,Email,120.64,2,2
40935,2023-11-02,5733,Paid Social,16.81,2,2
26430,2024-11-15,5733,Paid Social,32.55,2,3
8466,2025-06-13,5733,Paid Social,108.39,2,2
8467,2025-07-21,5734,Paid Social,26.35,1,1
8468,2025-07-25,5735,Paid Social,190.55,1,2
33096,2024-07-28,5736,Paid Social,259.96,1,3
31733,2024-12-04,5736,Organic,102.96,3,3
20196,2024-12-22,5736,Paid Search,102.53,2,4
8469,2025-05-12,5736,Organic,110.69,1,1
8470,2025-11-14,5737,Paid Social,50.62,1,2
39473,2023-07-22,5738,Paid Search,279.62,1,2
41595,2023-12-01,5738,Organic,203.12,1,2
34827,2024-06-18,5738,Paid Social,88.52,3,2
23283,2024-06-27,5738,Paid Social,43.26,3,3
8471,2025-07-08,5738,Paid Search,130.08,3,4
8472,2025-10-21,5738,Paid Search,88.74,1,1
41600,2023-03-18,5739,Organic,95.07,3,3
39831,2023-11-15,5739,Organic,136.89,1,1
32184,2024-10-15,5739,Organic,57.64,2,2
33401,2024-12-04,5739,Affiliate,161.06,3,2
8473,2025-10-18,5739,Paid Social,74.03,2,3
8474,2025-12-01,5739,Paid Search,409.72,3,4
28388,2024-03-30,5740,Affiliate,216.87,1,3
21290,2024-06-12,5740,Paid Social,82.29,3,2
30642,2024-11-09,5740,Affiliate,196.52,3,3
25733,2024-12-19,5740,Paid Search,81.36,2,2
8475,2025-07-18,5740,Affiliate,253.16,3,4
8476,2025-04-28,5741,Organic,103.28,2,3
8477,2025-05-21,5742,Affiliate,169.89,2,2
8478,2025-12-17,5742,Organic,110.38,2,2
49475,2023-12-13,5743,Organic,138.2,2,4
27540,2024-10-01,5743,Paid Search,109.68,2,4
8479,2025-09-12,5743,Email,238.88,1,1
8480,2025-12-24,5743,Paid Search,231.06,3,3
49880,2023-01-27,5744,Paid Search,30.28,2,1
